,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_LC
1094,2503902,Camalaú,25,PB,380.0,443.2,458.6,480.1,479.7
1095,2504009,Campina Grande,25,PB,564.5806451612904,537.2346020761246,585.577419354839,506.1166089965398,538.2429032258065
1096,2504033,Capim,25,PB,820.0,526.4,589.8,506.0,504.2
1097,2504074,Caraúbas,25,PB,400.0,584.3,472.75,442.45,466.25
1098,2504157,Casserengue,25,PB,630.0,526.55,491.9,461.29999999999995,561.85
1099,2504207,Catingueira,25,PB,340.0,439.7,602.3,498.4,495.7
1100,2504306,Catolé do Rocha,25,PB,458.6666666666667,499.9615384615385,575.2133333333334,479.6615384615385,490.32666666666677
1101,2504405,Conceição,25,PB,468.0,473.78000000000003,547.4,465.48,488.41999999999996
1102,2504504,Condado,25,PB,524.0,584.74,518.22,464.86,475.71999999999997
1103,2504603,Conde,25,PB,443.3333333333333,512.65,551.4166666666666,419.7166666666667,468.13333333333327
1104,2504702,Congo,25,PB,350.0,600.8,517.55,464.25,550.05
1105,2504801,Coremas,25,PB,406.6666666666667,495.3666666666666,565.7333333333333,439.8,557.3666666666667
1106,2504900,Cruz do Espírito Santo,25,PB,546.6666666666666,531.2333333333333,549.8,453.7,512.4666666666667
1107,2505006,Cubati,25,PB,480.0,446.2,467.5,371.6,434.7
1108,2505105,Cuité,25,PB,492.22222222222223,489.57647058823534,578.3777777777777,472.70588235294116,521.4166666666665
1109,2505204,Cuitegi,25,PB,550.0,514.175,550.0999999999999,468.25,507.675
1110,2505238,Cuité de Mamanguape,25,PB,446.6666666666667,530.1666666666666,576.1,482.2,558.0666666666666
1111,2505279,Curral de Cima,25,PB,660.0,457.15,610.7,478.3,497.55
1112,2505303,Curral Velho,25,PB,420.0,509.25,557.85,491.45000000000005,502.5
1113,2505352,Damião,25,PB,453.3333333333333,572.5,583.6333333333333,493.8333333333333,534.5333333333334
1114,2505402,Desterro,25,PB,500.0,498.25,546.55,491.15000000000003,569.95
1115,2505501,Vista Serrana,25,PB,573.3333333333334,534.2666666666667,597.7666666666668,485.5333333333333,539.2666666666668
1116,2505600,Diamante,25,PB,440.0,477.34999999999997,480.15,471.3,462.4
1117,2505709,Dona Inês,25,PB,504.0,536.075,560.8,478.45000000000005,495.0
1118,2505808,Duas Estradas,25,PB,420.0,556.0999999999999,582.8,427.79999999999995,509.8
1119,2505907,Emas,25,PB,760.0,447.4,633.8,402.5,536.4
1120,2506004,Esperança,25,PB,530.8333333333334,547.4250000000001,553.7583333333333,496.3666666666666,521.8958333333333
1121,2506103,Fagundes,25,PB,630.0,554.8000000000001,609.6333333333333,517.9166666666667,516.0833333333334
1122,2506202,Frei Martinho,25,PB,420.0,588.5,670.4,425.3,583.5
1123,2506251,Gado Bravo,25,PB,420.0,488.84999999999997,524.8166666666667,455.03333333333336,496.24999999999994
1124,2506301,Guarabira,25,PB,513.3333333333334,498.84722222222234,572.6222222222221,494.19444444444446,521.2888888888889
1125,2506400,Gurinhém,25,PB,517.1428571428571,456.1833333333334,549.8,486.9666666666667,484.6571428571429
1126,2506509,Gurjão,25,PB,580.0,532.7,553.2,479.2,375.5
1127,2506707,Imaculada,25,PB,520.0,485.0,428.0,431.1,490.3
1128,2506806,Ingá,25,PB,675.0,560.775,592.9874999999998,477.95,537.2375
1129,2506905,Itabaiana,25,PB,556.9230769230769,511.4923076923076,552.776923076923,491.90769230769223,512.9
1130,2507002,Itaporanga,25,PB,530.5882352941177,508.8882352941176,553.6235294117646,472.90588235294115,505.24705882352936
1131,2507101,Itapororoca,25,PB,504.44444444444446,520.225,575.3666666666668,502.22499999999997,529.8888888888889
1132,2507200,Itatuba,25,PB,395.0,475.125,439.925,479.725,480.15
1133,2507309,Jacaraú,25,PB,526.6666666666666,566.5666666666666,577.1,484.8333333333333,543.3666666666667
1134,2507408,Jericó,25,PB,300.0,412.1,515.0,426.2,389.3
1135,2507507,João Pessoa,25,PB,543.4391534391534,539.5052777777776,582.577513227513,499.3391666666666,533.9687830687831
1136,2507606,Juarez Távora,25,PB,544.0,439.82,512.78,443.73999999999995,459.48
1137,2507705,Juazeirinho,25,PB,512.5,489.0,524.0875,503.45000000000005,529.0625
1138,2507903,Juripiranga,25,PB,535.0,602.0,584.2,492.275,527.3
1139,2508000,Juru,25,PB,400.0,675.9,524.45,575.9,490.34999999999997
1140,2508208,Lagoa de Dentro,25,PB,515.0,505.37499999999994,523.75,476.32500000000005,462.79999999999995
1141,2508307,Lagoa Seca,25,PB,549.2307692307693,532.5333333333334,578.4538461538461,502.53333333333336,503.8538461538462
1142,2508406,Lastro,25,PB,430.0,467.75,558.25,432.45,421.45000000000005
1143,2508505,Livramento,25,PB,517.1428571428571,552.1571428571428,577.5857142857143,467.0,516.0714285714286
1144,2508554,Logradouro,25,PB,520.0,440.3,566.3,474.1,540.6
1145,2508604,Lucena,25,PB,540.0,468.5666666666666,551.8000000000001,487.7333333333333,502.375
1146,2508703,Mãe d'Água,25,PB,,,,,
1147,2508802,Malta,25,PB,606.6666666666666,504.2,604.0333333333333,465.4166666666667,540.2833333333333
1148,2508901,Mamanguape,25,PB,509.5238095238095,492.31499999999994,529.7285714285713,456.25,502.3857142857143
1149,2509008,Manaíra,25,PB,600.0,506.7,399.1,442.3,480.9
1150,2509057,Marcação,25,PB,540.0,576.2,601.3,514.6,531.3
1151,2509107,Mari,25,PB,535.3846153846154,546.5692307692308,586.823076923077,485.4230769230769,505.0230769230769
1152,2509156,Marizópolis,25,PB,365.0,465.6,548.4125,484.5875,490.35
1153,2509206,Massaranduba,25,PB,580.0,557.8,591.1,395.2,492.3
1154,2509305,Mataraca,25,PB,590.0,494.475,544.9499999999999,518.825,500.575
1155,2509339,Matinhas,25,PB,560.0,501.7,610.0999999999999,500.55,474.1
1156,2509370,Mato Grosso,25,PB,520.0,475.85,531.75,475.95,509.9
1157,2509396,Maturéia,25,PB,410.0,570.15,481.45000000000005,434.9,527.4000000000001
1158,2509404,Mogeiro,25,PB,600.0,459.7,504.8,484.7,416.1
1159,2509503,Montadas,25,PB,666.6666666666666,653.2,624.2666666666667,541.5333333333333,562.3000000000001
1160,2509602,Monte Horebe,25,PB,360.0,500.5,593.3,531.0,502.7
1161,2509701,Monteiro,25,PB,544.4444444444445,516.7944444444445,556.2055555555556,489.62777777777774,506.3555555555556
1162,2509800,Mulungu,25,PB,,,,,
1163,2509909,Natuba,25,PB,580.0,623.2,536.1,582.0,557.2
1164,2510006,Nazarezinho,25,PB,760.0,565.5,664.5666666666667,554.6,560.5666666666666
1165,2510105,Nova Floresta,25,PB,500.0,485.17499999999995,543.3,452.90000000000003,493.65
1166,2510303,Nova Palmeira,25,PB,700.0,601.15,647.9000000000001,568.95,583.2
1167,2510402,Olho d'Água,25,PB,563.3333333333334,548.0166666666667,546.9833333333333,487.1666666666667,537.2166666666667
1168,2510501,Olivedos,25,PB,473.3333333333333,547.9333333333333,530.5666666666667,447.5,456.0333333333333
1169,2510659,Parari,25,PB,580.0,428.3,414.7,434.8,478.9
1170,2510709,Passagem,25,PB,462.85714285714283,505.43333333333334,526.5571428571428,470.28333333333336,473.7999999999999
1171,2510808,Patos,25,PB,602.0689655172414,572.5833333333335,576.5724137931036,506.21111111111105,532.0051724137932
1172,2510907,Paulista,25,PB,718.0,524.21,610.26,509.3800000000001,571.1
1173,2511004,Pedra Branca,25,PB,455.0,536.55,577.925,519.875,539.75
1174,2511103,Pedra Lavrada,25,PB,360.0,465.5,627.0,420.6,580.1
1175,2511202,Pedras de Fogo,25,PB,452.0,501.2,536.5199999999999,507.40000000000003,495.14
1176,2511301,Piancó,25,PB,540.0,539.85,529.35,435.5,485.2
1177,2511400,Picuí,25,PB,457.14285714285717,485.1357142857144,558.6142857142858,484.11428571428576,504.6214285714285
1178,2511608,Pilões,25,PB,360.0,674.6,652.7,582.2,555.7
1179,2511707,Pilõezinhos,25,PB,620.0,547.5,596.225,489.025,528.5
1180,2511806,Pirpirituba,25,PB,588.0,514.3399999999999,576.1,486.4,486.41999999999996
1181,2511905,Pitimbu,25,PB,270.0,443.7,521.95,463.7,497.25
1182,2512002,Pocinhos,25,PB,494.2857142857143,481.6714285714285,575.7857142857143,468.6571428571429,526.0857142857143
1183,2512077,Poço de José de Moura,25,PB,453.3333333333333,421.3333333333333,506.9666666666667,410.2,482.5
1184,2512101,Pombal,25,PB,542.8571428571429,531.5619047619048,586.6999999999999,502.6761904761905,527.9809523809523
1185,2512200,Prata,25,PB,560.0,522.1999999999999,591.45,482.025,560.35
1186,2512309,Princesa Isabel,25,PB,574.6666666666666,519.3866666666667,564.8133333333333,482.97333333333336,525.62
1187,2512408,Puxinanã,25,PB,537.5,536.9875,563.7874999999999,483.35,503.3375
1188,2512507,Queimadas,25,PB,521.0526315789474,525.1578947368422,559.9157894736843,472.7894736842105,519.2947368421053
1189,2512705,Remígio,25,PB,577.1428571428571,517.0857142857142,584.8214285714287,483.95714285714274,499.6214285714285
1190,2512721,Pedro Régis,25,PB,,,,,
1191,2512747,Riachão,25,PB,,,,,
1192,2512754,Riachão do Bacamarte,25,PB,526.6666666666666,488.40000000000003,578.9,476.2,499.5
1193,2512762,Riachão do Poço,25,PB,313.3333333333333,437.93333333333334,580.4333333333333,457.2,466.56666666666666
1194,2512788,Riacho de Santo Antônio,25,PB,350.0,445.85,489.75,432.55,417.04999999999995
1195,2512903,Rio Tinto,25,PB,415.0,508.6,519.875,472.82500000000005,450.34999999999997
1196,2513000,Salgadinho,25,PB,580.0,461.85,536.425,457.875,464.30000000000007
1197,2513109,Salgado de São Félix,25,PB,450.0,435.79999999999995,482.15,445.1,468.54999999999995
1198,2513158,Santa Cecília,25,PB,680.0,530.0,627.5,534.95,560.6500000000001
1199,2513208,Santa Cruz,25,PB,623.3333333333334,536.6333333333333,579.15,527.2166666666667,552.85
1200,2513307,Santa Helena,25,PB,430.0,470.6,487.04999999999995,460.04999999999995,482.34999999999997
1201,2513356,Santa Inês,25,PB,740.0,379.0,562.5,410.9,443.4
1202,2513406,Santa Luzia,25,PB,582.2222222222222,489.05555555555554,567.2333333333332,507.53333333333325,526.3222222222222
1203,2513505,Santana de Mangueira,25,PB,610.0,470.7,554.6,504.8,484.1
1204,2513604,Santana dos Garrotes,25,PB,440.0,580.9666666666666,546.425,534.6666666666667,496.0249999999999
1205,2513703,Santa Rita,25,PB,518.1132075471698,532.9538461538461,561.4245283018869,480.1038461538461,528.933962264151
1206,2513802,Santa Teresinha,25,PB,380.0,514.3,533.05,492.2,514.1
1207,2513851,Santo André,25,PB,480.0,468.8,400.3,535.2,510.1
1208,2513901,São Bento,25,PB,552.5,542.4571428571429,555.5125,477.33571428571435,510.88124999999997
1209,2513927,São Bentinho,25,PB,700.0,554.1333333333333,593.4749999999999,576.1666666666666,542.9
1210,2513943,São Domingos do Cariri,25,PB,400.0,567.0,479.6,498.1,506.5
1211,2513968,São Domingos,25,PB,560.0,477.35,530.7,465.79999999999995,544.05
1212,2513984,São Francisco,25,PB,570.0,524.45,643.7,532.75,565.3
1213,2514008,São João do Cariri,25,PB,340.0,480.9,456.3,424.9,477.4
1214,2514107,São João do Tigre,25,PB,260.0,,461.2,,513.4
1215,2514206,São José da Lagoa Tapada,25,PB,590.0,653.25,661.65,591.9,618.9
1216,2514305,São José de Caiana,25,PB,390.0,472.2,556.6500000000001,494.45,469.2
1217,2514404,São José de Espinharas,25,PB,,,,,
1218,2514453,São José dos Ramos,25,PB,,,,,
1219,2514503,São José de Piranhas,25,PB,436.3636363636364,535.4272727272727,552.7272727272729,464.2636363636364,504.7
1220,2514602,São José do Bonfim,25,PB,,,,,
1221,2514651,São José do Brejo do Cruz,25,PB,,,,,
1222,2514701,São José do Sabugi,25,PB,380.0,451.6,511.45000000000005,418.1,443.15
1223,2514909,São Mamede,25,PB,484.0,505.73999999999995,598.26,459.55999999999995,563.4
1224,2515005,São Miguel de Taipu,25,PB,430.0,504.7,535.15,432.95,486.9
1225,2515104,São Sebastião de Lagoa de Roça,25,PB,550.0,551.45,607.5250000000001,532.25,557.875
1226,2515203,São Sebastião do Umbuzeiro,25,PB,420.0,645.8,582.4,486.6,483.0
1227,2515302,Sapé,25,PB,556.4705882352941,510.77058823529404,565.0529411764705,477.96470588235303,508.7117647058824
1228,2515401,São Vicente do Seridó,25,PB,472.0,541.3199999999999,555.8399999999999,472.21999999999997,483.08000000000004
1229,2515500,Serra Branca,25,PB,611.1111111111111,562.1222222222223,578.3111111111111,485.1666666666667,539.7777777777778
1230,2515708,Serra Grande,25,PB,580.0,388.9,538.2,455.8,404.1
1231,2515807,Serra Redonda,25,PB,760.0,501.4,654.6,485.8,574.1
1232,2515906,Serraria,25,PB,650.0,620.55,602.4,515.45,543.95
1233,2515930,Sertãozinho,25,PB,433.3333333333333,546.1,552.1333333333333,472.09999999999997,540.3666666666667
1234,2515971,Sobrado,25,PB,480.0,505.5,537.1,412.3,541.7
1235,2516003,Solânea,25,PB,503.3333333333333,535.4083333333334,558.6833333333334,469.0,510.82500000000005
1236,2516102,Soledade,25,PB,521.8181818181819,518.7,563.3272727272728,478.12727272727267,525.4181818181818
1237,2516151,Sossêgo,25,PB,660.0,566.6999999999999,522.4333333333333,467.93333333333334,476.8333333333333
1238,2516201,Sousa,25,PB,553.3333333333334,541.7631578947369,578.6087719298248,499.7614035087718,517.0333333333333
1239,2516300,Sumé,25,PB,588.0,522.4300000000001,578.67,488.26999999999987,510.37999999999994
1240,2516409,Tacima,25,PB,486.6666666666667,455.56666666666666,573.1666666666666,476.8333333333333,510.8
1241,2516508,Taperoá,25,PB,488.0,543.47,591.1399999999999,498.2,530.8999999999999
1242,2516607,Tavares,25,PB,656.0,591.78,611.6199999999999,529.94,573.92
1243,2516706,Teixeira,25,PB,554.0,521.0100000000001,589.9300000000001,493.38,499.83000000000004
1244,2516755,Tenório,25,PB,,,,,
1245,2516805,Triunfo,25,PB,508.0,550.8666666666667,569.18,516.9333333333333,480.0400000000001
1246,2516904,Uiraúna,25,PB,562.8571428571429,476.98571428571415,557.75,498.25000000000006,502.87857142857143
1247,2517001,Umbuzeiro,25,PB,680.0,453.8,428.0,562.7,488.9
1248,2517100,Várzea,25,PB,,,,,
1249,2517209,Vieirópolis,25,PB,525.0,528.1999999999999,486.79999999999995,451.0,449.9
1250,2517407,Zabelê,25,PB,486.6666666666667,459.06666666666666,570.6666666666666,432.6333333333334,502.9666666666667
1251,2600054,Abreu e Lima,26,PE,484.3956043956044,503.74756097560953,565.1197802197803,482.0134146341466,509.5494505494506
1252,2600104,Afogados da Ingazeira,26,PE,470.0,559.0,599.2166666666667,510.2833333333333,554.0833333333334
1253,2600203,Afrânio,26,PE,426.15384615384613,522.1307692307693,539.3615384615384,477.65384615384613,502.8461538461539
1254,2600302,Agrestina,26,PE,615.5555555555555,577.8555555555555,621.8888888888889,507.36666666666656,558.4333333333333
1255,2600401,Água Preta,26,PE,565.0,494.84,586.125,480.5,531.175
1256,2600500,Águas Belas,26,PE,414.83870967741933,503.3310344827587,520.5032258064517,440.5655172413792,469.00322580645167
1257,2600609,Alagoinha,26,PE,516.6666666666666,514.9333333333334,560.9,469.28333333333336,527.6666666666666
1258,2600708,Aliança,26,PE,533.3333333333334,505.10714285714283,549.8866666666667,491.2285714285714,476.4133333333333
1259,2600807,Altinho,26,PE,480.0,522.5,523.475,492.375,498.45000000000005
1260,2600906,Amaraji,26,PE,323.3333333333333,501.15000000000003,512.5500000000001,435.01666666666665,494.25
1261,2601003,Angelim,26,PE,404.1666666666667,481.14782608695657,538.9416666666667,451.71304347826094,484.49999999999994
1262,2601052,Araçoiaba,26,PE,504.0,517.01,570.17,473.6700000000001,497.00999999999993
1263,2601102,Araripina,26,PE,559.0,580.67,593.64,522.11,539.655
1264,2601201,Arcoverde,26,PE,611.5151515151515,544.0242424242425,581.2424242424241,506.59393939393937,543.7181818181818
1265,2601300,Barra de Guabiraba,26,PE,484.0,484.03999999999996,556.78,477.36,486.84
1266,2601409,Barreiros,26,PE,576.9230769230769,521.2923076923078,573.6307692307693,499.40769230769234,543.4076923076924
1267,2601508,Belém de Maria,26,PE,513.3333333333334,483.6333333333334,550.9333333333334,483.6000000000001,488.4666666666667
1268,2601607,Belém do São Francisco,26,PE,433.3333333333333,468.26666666666665,509.3,451.3666666666666,505.26666666666665
1269,2601706,Belo Jardim,26,PE,505.38461538461536,545.396,575.3653846153845,516.7320000000001,544.3461538461539
1270,2601805,Betânia,26,PE,525.0,589.9,578.775,486.73333333333335,510.29999999999995
1271,2601904,Bezerros,26,PE,566.8571428571429,542.9647058823529,591.16,512.1764705882352,551.3114285714286
1272,2602001,Bodocó,26,PE,600.0,553.125,581.1500000000001,498.7,534.65
1273,2602100,Bom Conselho,26,PE,516.551724137931,530.2857142857143,553.5000000000001,499.50357142857143,515.5413793103448
1274,2602209,Bom Jardim,26,PE,565.7142857142857,521.0076923076923,589.0071428571429,508.9769230769231,553.0
1275,2602308,Bonito,26,PE,488.0,492.7,556.5799999999999,507.7,488.12
1276,2602407,Brejão,26,PE,610.0,543.7,552.7249999999999,465.975,552.65
1277,2602506,Brejinho,26,PE,552.0,508.94000000000005,563.96,474.15999999999997,510.02
1278,2602605,Brejo da Madre de Deus,26,PE,620.0,509.72222222222223,578.7888888888889,495.18888888888887,550.1666666666666
1279,2602704,Buenos Aires,26,PE,756.0,640.76,630.8,544.52,548.2
1280,2602803,Buíque,26,PE,434.0,530.6222222222221,508.2099999999999,453.8666666666667,485.66999999999996
1281,2602902,Cabo de Santo Agostinho,26,PE,506.11764705882354,511.76172839506177,552.9364705882351,471.4296296296297,519.8352941176469
1282,2603009,Cabrobó,26,PE,581.8181818181819,557.7363636363635,548.2818181818182,487.2181818181818,506.92727272727274
1283,2603108,Cachoeirinha,26,PE,577.5,500.4375,582.2874999999999,504.675,533.2124999999999
1284,2603207,Caetés,26,PE,472.0,522.11,576.4799999999999,488.61,491.21000000000004
1285,2603306,Calçado,26,PE,760.0,682.35,662.75,578.9,614.1
1286,2603405,Calumbi,26,PE,466.6666666666667,483.8333333333333,569.0333333333333,471.43333333333334,532.4333333333333
1287,2603454,Camaragibe,26,PE,503.972602739726,520.1525547445256,564.2349315068498,485.7357664233578,520.6280821917811
1288,2603504,Camocim de São Félix,26,PE,460.0,574.775,618.0250000000001,503.42499999999995,549.3499999999999
1289,2603603,Camutanga,26,PE,706.6666666666666,621.0666666666667,635.5333333333333,562.3333333333334,581.1999999999999
1290,2603702,Canhotinho,26,PE,516.0,555.74,588.6600000000001,510.8,568.96
1291,2603801,Capoeiras,26,PE,540.0,474.3666666666666,574.1666666666666,517.3333333333334,499.6666666666667
1292,2603900,Carnaíba,26,PE,522.8571428571429,579.6285714285715,601.0571428571428,543.5285714285714,533.5142857142857
1293,2603926,Carnaubeira da Penha,26,PE,500.0,519.1,589.7,530.6,570.1
1294,2604007,Carpina,26,PE,510.6896551724138,536.6574074074074,565.1827586206896,493.75555555555576,512.2396551724137
1295,2604106,Caruaru,26,PE,562.0118343195267,539.9566037735849,577.4059171597635,500.5389937106919,534.7473372781068
1296,2604155,Casinhas,26,PE,630.0,623.35,633.25,545.15,612.05
1297,2604205,Catende,26,PE,422.22222222222223,457.17142857142863,558.3,473.09999999999997,502.37777777777785
1298,2604304,Cedro,26,PE,400.0,528.75,628.3,477.95,488.45
1299,2604403,Chã de Alegria,26,PE,617.1428571428571,521.9285714285714,578.9285714285713,449.40000000000003,526.4857142857143
1300,2604502,Chã Grande,26,PE,520.0,484.55,552.4125,455.475,518.4000000000001
1301,2604601,Condado,26,PE,720.0,693.7,672.7,588.5,619.3
1302,2604700,Correntes,26,PE,640.0,449.9,615.8333333333334,566.5,528.9
1303,2604809,Cortês,26,PE,420.0,515.9000000000001,565.3499999999999,390.5,510.1
1304,2604908,Cumaru,26,PE,562.8571428571429,516.2285714285714,584.0142857142857,507.6714285714285,519.5142857142857
1305,2605004,Cupira,26,PE,565.0,501.775,564.75,517.625,534.825
1306,2605103,Custódia,26,PE,613.3333333333334,547.2444444444445,575.0888888888888,526.7666666666667,520.8444444444444
1307,2605152,Dormentes,26,PE,424.0,456.18,516.6,444.4,476.41999999999996
1308,2605202,Escada,26,PE,484.2857142857143,544.3571428571429,574.1714285714285,499.2142857142858,521.5357142857143
1309,2605301,Exu,26,PE,449.09090909090907,481.1636363636363,525.9636363636364,462.5,495.26363636363635
1310,2605400,Feira Nova,26,PE,501.8181818181818,534.1999999999999,555.2363636363635,479.39090909090913,501.29090909090905
1311,2605509,Ferreiros,26,PE,675.0,649.325,583.9250000000001,500.1,547.05
1312,2605608,Flores,26,PE,800.0,652.8,705.9,593.4,564.1
1313,2605707,Floresta,26,PE,445.3333333333333,489.7000000000001,537.1266666666667,436.3214285714285,498.6333333333334
1314,2605806,Frei Miguelinho,26,PE,693.3333333333334,601.7666666666668,619.0,535.7666666666667,542.7333333333333
1315,2605905,Gameleira,26,PE,405.0,419.9,486.97499999999997,484.775,472.05
1316,2606002,Garanhuns,26,PE,581.1904761904761,560.2774999999999,596.6904761904763,507.97875000000005,538.1404761904762
1317,2606101,Glória do Goitá,26,PE,558.6666666666666,492.78666666666675,541.8933333333334,456.81333333333333,496.18
1318,2606200,Goiana,26,PE,511.57894736842104,554.1263157894736,563.7947368421053,481.09473684210525,505.6210526315789
1319,2606309,Granito,26,PE,420.0,518.6625,522.6625,441.875,477.175
1320,2606408,Gravatá,26,PE,582.5,538.90625,592.3875,498.05625,532.215625
1321,2606507,Iati,26,PE,560.0,529.3666666666667,552.1333333333333,482.1000000000001,520.1333333333333
1322,2606606,Ibimirim,26,PE,760.0,568.425,654.6500000000001,575.675,582.125
1323,2606705,Ibirajuba,26,PE,520.0,450.2,473.0,468.5,484.7
1324,2606804,Igarassu,26,PE,507.719298245614,524.7351851851852,561.7280701754386,491.41481481481486,522.4771929824561
1325,2606903,Iguaracy,26,PE,415.55555555555554,555.85,482.1666666666667,441.4375,516.7222222222222
1326,2607000,Inajá,26,PE,340.0,633.7,413.2,501.9,464.7
1327,2607109,Ingazeira,26,PE,240.0,433.4,551.9,530.8,475.2
1328,2607208,Ipojuca,26,PE,490.0,513.113888888889,557.9424999999999,474.59999999999997,520.8374999999999
1329,2607307,Ipubi,26,PE,556.0,461.6,548.28,433.38,471.78000000000003
1330,2607406,Itacuruba,26,PE,325.0,498.875,480.05000000000007,408.5,453.29999999999995
1331,2607505,Itaíba,26,PE,420.0,597.9,613.7,506.1,380.0
